Image,Glioma,Meningioma,Pituitary,NoTumor
Tr-no_0165.jpg,False,False,False,True
Tr-no_0166.jpg,False,False,False,True
Tr-no_0167.jpg,False,False,False,True
Tr-no_0168.jpg,False,False,False,True
Tr-no_0169.jpg,False,False,False,True
Tr-no_0170.jpg,False,False,False,True
Tr-no_0171.jpg,False,False,False,True
Tr-no_0172.jpg,False,False,False,True
Tr-no_0173.jpg,False,False,False,True
Tr-no_0174.jpg,False,False,False,True
Tr-no_0175.jpg,False,False,False,True
Tr-no_0176.jpg,False,False,False,True
Tr-no_0177.jpg,False,False,False,True
Tr-no_0178.jpg,False,False,False,True
Tr-no_0179.jpg,False,False,False,True
Tr-no_0180.jpg,False,False,False,True
Tr-no_0181.jpg,False,False,False,True
Tr-no_0182.jpg,False,False,False,True
Tr-no_0183.jpg,False,False,False,True
Tr-no_0184.jpg,False,False,False,True
Tr-no_0185.jpg,False,False,False,True
Tr-no_0186.jpg,False,False,False,True
Tr-no_0187.jpg,False,False,False,True
Tr-no_0188.jpg,False,False,False,True
Tr-no_0189.jpg,False,False,False,True
Tr-no_0190.jpg,False,False,False,True
Tr-no_0191.jpg,False,False,False,True
Tr-no_0192.jpg,False,False,False,True
Tr-no_0193.jpg,False,False,False,True
Tr-no_0194.jpg,False,False,False,True
Tr-no_0195.jpg,False,False,False,True
Tr-no_0196.jpg,False,False,False,True
Tr-no_0197.jpg,False,False,False,True
Tr-no_0198.jpg,False,False,False,True
Tr-no_0199.jpg,False,False,False,True
Tr-no_0200.jpg,False,False,False,True
Tr-no_0201.jpg,False,False,False,True
Tr-no_0202.jpg,False,False,False,True
Tr-no_0203.jpg,False,False,False,True
Tr-no_0204.jpg,False,False,False,True
Tr-no_0205.jpg,False,False,False,True
Tr-no_0206.jpg,False,False,False,True
Tr-no_0207.jpg,False,False,False,True
Tr-no_0208.jpg,False,False,False,True
Tr-no_0209.jpg,False,False,False,True
Tr-no_0210.jpg,False,False,False,True
Tr-no_0211.jpg,False,False,False,True
Tr-no_0212.jpg,False,False,False,True
Tr-no_0213.jpg,False,False,False,True
Tr-no_0214.jpg,False,False,False,True
Tr-no_0215.jpg,False,False,False,True
Tr-no_0216.jpg,False,False,False,True
Tr-no_0217.jpg,False,False,False,True
Tr-no_0218.jpg,False,False,False,True
Tr-no_0219.jpg,False,False,False,True
Tr-no_0220.jpg,False,False,False,True
Tr-no_0221.jpg,False,False,False,True
Tr-no_0222.jpg,False,False,False,True
Tr-no_0223.jpg,False,False,False,True
Tr-no_0224.jpg,False,False,False,True
Tr-no_0225.jpg,False,False,False,True
Tr-no_0226.jpg,False,False,False,True
Tr-no_0227.jpg,False,False,False,True
Tr-no_0228.jpg,False,False,False,True
Tr-no_0229.jpg,False,False,False,True
Tr-no_0230.jpg,False,False,False,True
Tr-no_0231.jpg,False,False,False,True
Tr-no_0232.jpg,False,False,False,True
Tr-no_0233.jpg,False,False,False,True
Tr-no_0234.jpg,False,False,False,True
Tr-no_0235.jpg,False,False,False,True
Tr-no_0236.jpg,False,False,False,True
Tr-no_0237.jpg,False,False,False,True
Tr-no_0238.jpg,False,False,False,True
Tr-no_0239.jpg,False,False,False,True
Tr-no_0240.jpg,False,False,False,True
Tr-no_0241.jpg,False,False,False,True
Tr-no_0242.jpg,False,False,False,True
Tr-no_0243.jpg,False,False,False,True
Tr-no_0244.jpg,False,False,False,True
Tr-no_0245.jpg,False,False,False,True
Tr-no_0246.jpg,False,False,False,True
Tr-no_0247.jpg,False,False,False,True
Tr-no_0248.jpg,False,False,False,True
Tr-no_0249.jpg,False,False,False,True
Tr-no_0250.jpg,False,False,False,True
Tr-no_0251.jpg,False,False,False,True
Tr-no_0252.jpg,False,False,False,True
Tr-no_0253.jpg,False,False,False,True
Tr-no_0254.jpg,False,False,False,True
Tr-no_0255.jpg,False,False,False,True
Tr-no_0256.jpg,False,False,False,True
Tr-no_0257.jpg,False,False,False,True
Tr-no_0258.jpg,False,False,False,True
Tr-no_0259.jpg,False,False,False,True
Tr-no_0260.jpg,False,False,False,True
Tr-no_0261.jpg,False,False,False,True
Tr-no_0262.jpg,False,False,False,True
Tr-no_0263.jpg,False,False,False,True
Tr-no_0264.jpg,False,False,False,True
Tr-no_0265.jpg,False,False,False,True
Tr-no_0266.jpg,False,False,False,True
Tr-no_0267.jpg,False,False,False,True
Tr-no_0268.jpg,False,False,False,True
Tr-no_0269.jpg,False,False,False,True
Tr-no_0270.jpg,False,False,False,True
Tr-no_0271.jpg,False,False,False,True
Tr-no_0272.jpg,False,False,False,True
Tr-no_0273.jpg,False,False,False,True
Tr-no_0274.jpg,False,False,False,True
Tr-no_0275.jpg,False,False,False,True
Tr-no_0276.jpg,False,False,False,True
Tr-no_0277.jpg,False,False,False,True
Tr-no_0278.jpg,False,False,False,True
Tr-no_0279.jpg,False,False,False,True
Tr-no_0280.jpg,False,False,False,True
Tr-no_0281.jpg,False,False,False,True
Tr-no_0282.jpg,False,False,False,True
Tr-no_0283.jpg,False,False,False,True
Tr-no_0284.jpg,False,False,False,True
Tr-no_0285.jpg,False,False,False,True
Tr-no_0286.jpg,False,False,False,True
Tr-no_0287.jpg,False,False,False,True
Tr-no_0288.jpg,False,False,False,True
Tr-no_0289.jpg,False,False,False,True
Tr-no_0290.jpg,False,False,False,True
Tr-no_0291.jpg,False,False,False,True
Tr-no_0292.jpg,False,False,False,True
Tr-no_0293.jpg,False,False,False,True
Tr-no_0294.jpg,False,False,False,True
Tr-no_0295.jpg,False,False,False,True
Tr-no_0296.jpg,False,False,False,True
Tr-no_0297.jpg,False,False,False,True
Tr-no_0298.jpg,False,False,False,True
Tr-no_0299.jpg,False,False,False,True
Tr-no_0300.jpg,False,False,False,True
Tr-no_0301.jpg,False,False,False,True
Tr-no_0302.jpg,False,False,False,True
Tr-no_0303.jpg,False,False,False,True
Tr-no_0304.jpg,False,False,False,True
Tr-no_0305.jpg,False,False,False,True
Tr-no_0306.jpg,False,False,False,True
Tr-no_0307.jpg,False,False,False,True
Tr-no_0308.jpg,False,False,False,True
Tr-no_0309.jpg,False,False,False,True
Tr-no_0310.jpg,False,False,False,True
Tr-no_0311.jpg,False,False,False,True
Tr-no_0312.jpg,False,False,False,True
Tr-no_0313.jpg,False,False,False,True
Tr-no_0314.jpg,False,False,False,True
Tr-no_0315.jpg,False,False,False,True
Tr-no_0316.jpg,False,False,False,True
Tr-no_0317.jpg,False,False,False,True
Tr-no_0318.jpg,False,False,False,True
Tr-no_0319.jpg,False,False,False,True
Tr-no_0320.jpg,False,False,False,True
Tr-no_0321.jpg,False,False,False,True
Tr-no_0322.jpg,False,False,False,True
Tr-no_0323.jpg,False,False,False,True
Tr-no_0324.jpg,False,False,False,True
Tr-no_0325.jpg,False,False,False,True
Tr-no_0326.jpg,False,False,False,True
Tr-no_0327.jpg,False,False,False,True
Tr-no_0328.jpg,False,False,False,True
Tr-no_0329.jpg,False,False,False,True
Tr-no_0330.jpg,False,False,False,True
Tr-no_0331.jpg,False,False,False,True
Tr-no_0332.jpg,False,False,False,True
Tr-no_0333.jpg,False,False,False,True
Tr-no_0334.jpg,False,False,False,True
Tr-no_0335.jpg,False,False,False,True
Tr-no_0336.jpg,False,False,False,True
Tr-no_0337.jpg,False,False,False,True
Tr-no_0338.jpg,False,False,False,True
Tr-no_0339.jpg,False,False,False,True
Tr-no_0340.jpg,False,False,False,True
Tr-no_0341.jpg,False,False,False,True
Tr-no_0342.jpg,False,False,False,True
Tr-no_0343.jpg,False,False,False,True
Tr-no_0344.jpg,False,False,False,True
Tr-no_0345.jpg,False,False,False,True
Tr-no_0346.jpg,False,False,False,True
Tr-no_0347.jpg,False,False,False,True
Tr-no_0348.jpg,False,False,False,True
Tr-no_0349.jpg,False,False,False,True
Tr-no_0350.jpg,False,False,False,True
Tr-no_0351.jpg,False,False,False,True
Tr-no_0352.jpg,False,False,False,True
Tr-no_0353.jpg,False,False,False,True
Tr-no_0354.jpg,False,False,False,True
Tr-no_0355.jpg,False,False,False,True
Tr-no_0356.jpg,False,False,False,True
Tr-no_0357.jpg,False,False,False,True
Tr-no_0358.jpg,False,False,False,True
Tr-no_0359.jpg,False,False,False,True
Tr-no_0360.jpg,False,False,False,True
Tr-no_0361.jpg,False,False,False,True
Tr-no_0362.jpg,False,False,False,True
Tr-no_0363.jpg,False,False,False,True
Tr-no_0364.jpg,False,False,False,True
Tr-no_0365.jpg,False,False,False,True
Tr-no_0366.jpg,False,False,False,True
Tr-no_0367.jpg,False,False,False,True
Tr-no_0368.jpg,False,False,False,True
Tr-no_0369.jpg,False,False,False,True
Tr-no_0370.jpg,False,False,False,True
Tr-no_0371.jpg,False,False,False,True
Tr-no_0372.jpg,False,False,False,True
Tr-no_0373.jpg,False,False,False,True
Tr-no_0374.jpg,False,False,False,True
Tr-no_0375.jpg,False,False,False,True
Tr-no_0376.jpg,False,False,False,True
Tr-no_0377.jpg,False,False,False,True
Tr-no_0378.jpg,False,False,False,True
Tr-no_0379.jpg,False,False,False,True
Tr-no_0380.jpg,False,False,False,True
Tr-no_0381.jpg,False,False,False,True
Tr-no_0382.jpg,False,False,False,True
Tr-no_0383.jpg,False,False,False,True
Tr-no_0384.jpg,False,False,False,True
Tr-no_0385.jpg,False,False,False,True
Tr-no_0386.jpg,False,False,False,True
Tr-no_0387.jpg,False,False,False,True
Tr-no_0388.jpg,False,False,False,True
Tr-no_0389.jpg,False,False,False,True
Tr-no_0390.jpg,False,False,False,True
Tr-no_0391.jpg,False,False,False,True
Tr-no_0392.jpg,False,False,False,True
Tr-no_0393.jpg,False,False,False,True
Tr-no_0394.jpg,False,False,False,True
Tr-no_0395.jpg,False,False,False,True
Tr-no_0396.jpg,False,False,False,True
Tr-no_0397.jpg,False,False,False,True
Tr-no_0398.jpg,False,False,False,True
Tr-no_0399.jpg,False,False,False,True
Tr-no_0400.jpg,False,False,False,True
Tr-no_0401.jpg,False,False,False,True
Tr-no_0402.jpg,False,False,False,True
Tr-no_0403.jpg,False,False,False,True
Tr-no_0404.jpg,False,False,False,True
Tr-no_0405.jpg,False,False,False,True
Tr-no_0406.jpg,False,False,False,True
Tr-no_0407.jpg,False,False,False,True
Tr-no_0408.jpg,False,False,False,True
Tr-no_0409.jpg,False,False,False,True
Tr-no_0410.jpg,False,False,False,True
Tr-no_0411.jpg,False,False,False,True
Tr-no_0412.jpg,False,False,False,True
Tr-no_0413.jpg,False,False,False,True
Tr-no_0414.jpg,False,False,False,True
Tr-no_0415.jpg,False,False,False,True
Tr-no_0416.jpg,False,False,False,True
Tr-no_0417.jpg,False,False,False,True
Tr-no_0418.jpg,False,False,False,True
Tr-no_0419.jpg,False,False,False,True
Tr-no_0420.jpg,False,False,False,True
Tr-no_0421.jpg,False,False,False,True
Tr-no_0422.jpg,False,False,False,True
Tr-no_0423.jpg,False,False,False,True
Tr-no_0424.jpg,False,False,False,True
Tr-no_0425.jpg,False,False,False,True
Tr-no_0426.jpg,False,False,False,True
Tr-no_0427.jpg,False,False,False,True
Tr-no_0428.jpg,False,False,False,True
Tr-no_0429.jpg,False,False,False,True
Tr-no_0430.jpg,False,False,False,True
Tr-no_0431.jpg,False,False,False,True
Tr-no_0432.jpg,False,False,False,True
Tr-no_0433.jpg,False,False,False,True
Tr-no_0434.jpg,False,False,False,True
Tr-no_0435.jpg,False,False,False,True
Tr-no_0436.jpg,False,False,False,True
Tr-no_0437.jpg,False,False,False,True
Tr-no_0438.jpg,False,False,False,True
Tr-no_0439.jpg,False,False,False,True
Tr-no_0440.jpg,False,False,False,True
Tr-no_0441.jpg,False,False,False,True
Tr-no_0442.jpg,False,False,False,True
Tr-no_0443.jpg,False,False,False,True
Tr-no_0444.jpg,False,False,False,True
Tr-no_0445.jpg,False,False,False,True
Tr-no_0446.jpg,False,False,False,True
Tr-no_0447.jpg,False,False,False,True
Tr-no_0448.jpg,False,False,False,True
Tr-no_0449.jpg,False,False,False,True
Tr-no_0450.jpg,False,False,False,True
Tr-no_0451.jpg,False,False,False,True
Tr-no_0452.jpg,False,False,False,True
Tr-no_0453.jpg,False,False,False,True
Tr-no_0454.jpg,False,False,False,True
Tr-no_0455.jpg,False,False,False,True
Tr-no_0456.jpg,False,False,False,True
Tr-no_0457.jpg,False,False,False,True
Tr-no_0458.jpg,False,False,False,True
Tr-no_0459.jpg,False,False,False,True
Tr-no_0460.jpg,False,False,False,True
Tr-no_0461.jpg,False,False,False,True
Tr-no_0462.jpg,False,False,False,True
Tr-no_0463.jpg,False,False,False,True
Tr-no_0464.jpg,False,False,False,True
Tr-no_0465.jpg,False,False,False,True
Tr-no_0466.jpg,False,False,False,True
Tr-no_0467.jpg,False,False,False,True
Tr-no_0468.jpg,False,False,False,True
Tr-no_0469.jpg,False,False,False,True
Tr-no_0470.jpg,False,False,False,True
Tr-no_0471.jpg,False,False,False,True
Tr-no_0472.jpg,False,False,False,True
Tr-no_0473.jpg,False,False,False,True
Tr-no_0474.jpg,False,False,False,True
Tr-no_0475.jpg,False,False,False,True
Tr-no_0476.jpg,False,False,False,True
Tr-no_0477.jpg,False,False,False,True
Tr-no_0478.jpg,False,False,False,True
Tr-no_0479.jpg,False,False,False,True
Tr-no_0480.jpg,False,False,False,True
Tr-no_0481.jpg,False,False,False,True
Tr-no_0482.jpg,False,False,False,True
Tr-no_0483.jpg,False,False,False,True
Tr-no_0484.jpg,False,False,False,True
Tr-no_0485.jpg,False,False,False,True
Tr-no_0486.jpg,False,False,False,True
Tr-no_0487.jpg,False,False,False,True
Tr-no_0488.jpg,False,False,False,True
Tr-no_0489.jpg,False,False,False,True
Tr-no_0490.jpg,False,False,False,True
Tr-no_0491.jpg,False,False,False,True
Tr-no_0492.jpg,False,False,False,True
Tr-no_0493.jpg,False,False,False,True
Tr-no_0494.jpg,False,False,False,True
Tr-no_0495.jpg,False,False,False,True
Tr-no_0496.jpg,False,False,False,True
Tr-no_0497.jpg,False,False,False,True
Tr-no_0498.jpg,False,False,False,True
Tr-no_0499.jpg,False,False,False,True
Tr-no_0500.jpg,False,False,False,True
Tr-no_0501.jpg,False,False,False,True
Tr-no_0502.jpg,False,False,False,True
Tr-no_0503.jpg,False,False,False,True
Tr-no_0504.jpg,False,False,False,True
Tr-no_0505.jpg,False,False,False,True
Tr-no_0506.jpg,False,False,False,True
Tr-no_0507.jpg,False,False,False,True
Tr-no_0508.jpg,False,False,False,True
Tr-no_0509.jpg,False,False,False,True
Tr-no_0510.jpg,False,False,False,True
Tr-no_0511.jpg,False,False,False,True
Tr-no_0512.jpg,False,False,False,True
Tr-no_0513.jpg,False,False,False,True
Tr-no_0514.jpg,False,False,False,True
Tr-no_0515.jpg,False,False,False,True
Tr-no_0516.jpg,False,False,False,True
Tr-no_0517.jpg,False,False,False,True
Tr-no_0518.jpg,False,False,False,True
Tr-no_0519.jpg,False,False,False,True
Tr-no_0520.jpg,False,False,False,True
Tr-no_0521.jpg,False,False,False,True
Tr-no_0522.jpg,False,False,False,True
Tr-no_0523.jpg,False,False,False,True
Tr-no_0524.jpg,False,False,False,True
Tr-no_0525.jpg,False,False,False,True
Tr-no_0526.jpg,False,False,False,True
Tr-no_0527.jpg,False,False,False,True
Tr-no_0528.jpg,False,False,False,True
Tr-no_0529.jpg,False,False,False,True
Tr-no_0530.jpg,False,False,False,True
Tr-no_0531.jpg,False,False,False,True
Tr-no_0532.jpg,False,False,False,True
Tr-no_0533.jpg,False,False,False,True
Tr-no_0534.jpg,False,False,False,True
Tr-no_0535.jpg,False,False,False,True
Tr-no_0536.jpg,False,False,False,True
Tr-no_0537.jpg,False,False,False,True
Tr-no_0538.jpg,False,False,False,True
Tr-no_0539.jpg,False,False,False,True
Tr-no_0540.jpg,False,False,False,True
Tr-no_0541.jpg,False,False,False,True
Tr-no_0542.jpg,False,False,False,True
Tr-no_0543.jpg,False,False,False,True
Tr-no_0544.jpg,False,False,False,True
Tr-no_0545.jpg,False,False,False,True
Tr-no_0546.jpg,False,False,False,True
Tr-no_0547.jpg,False,False,False,True
Tr-no_0548.jpg,False,False,False,True
Tr-no_0549.jpg,False,False,False,True
Tr-no_0550.jpg,False,False,False,True
Tr-no_0551.jpg,False,False,False,True
Tr-no_0552.jpg,False,False,False,True
Tr-no_0553.jpg,False,False,False,True
Tr-no_0554.jpg,False,False,False,True
Tr-no_0555.jpg,False,False,False,True
Tr-no_0556.jpg,False,False,False,True
Tr-no_0557.jpg,False,False,False,True
Tr-no_0558.jpg,False,False,False,True
Tr-no_0559.jpg,False,False,False,True
Tr-no_0560.jpg,False,False,False,True
Tr-no_0561.jpg,False,False,False,True
Tr-no_0562.jpg,False,False,False,True
Tr-no_0563.jpg,False,False,False,True
Tr-no_0564.jpg,False,False,False,True
Tr-no_0565.jpg,False,False,False,True
Tr-no_0566.jpg,False,False,False,True
Tr-no_0567.jpg,False,False,False,True
Tr-no_0568.jpg,False,False,False,True
Tr-no_0569.jpg,False,False,False,True
Tr-no_0570.jpg,False,False,False,True
Tr-no_0571.jpg,False,False,False,True
Tr-no_0572.jpg,False,False,False,True
Tr-no_0573.jpg,False,False,False,True
Tr-no_0574.jpg,False,False,False,True
Tr-no_0575.jpg,False,False,False,True
Tr-no_0576.jpg,False,False,False,True
Tr-no_0577.jpg,False,False,False,True
Tr-no_0578.jpg,False,False,False,True
Tr-no_0579.jpg,False,False,False,True
Tr-no_0580.jpg,False,False,False,True
Tr-no_0581.jpg,False,False,False,True
Tr-no_0582.jpg,False,False,False,True
Tr-no_0583.jpg,False,False,False,True
Tr-no_0584.jpg,False,False,False,True
Tr-no_0585.jpg,False,False,False,True
Tr-no_0586.jpg,False,False,False,True
Tr-no_0587.jpg,False,False,False,True
Tr-no_0588.jpg,False,False,False,True
Tr-no_0589.jpg,False,False,False,True
Tr-no_0590.jpg,False,False,False,True
Tr-no_0591.jpg,False,False,False,True
Tr-no_0592.jpg,False,False,False,True
Tr-no_0593.jpg,False,False,False,True
Tr-no_0594.jpg,False,False,False,True
Tr-no_0595.jpg,False,False,False,True
Tr-no_0596.jpg,False,False,False,True
Tr-no_0597.jpg,False,False,False,True
Tr-no_0598.jpg,False,False,False,True
Tr-no_0599.jpg,False,False,False,True
Tr-no_0600.jpg,False,False,False,True
Tr-no_0601.jpg,False,False,False,True
Tr-no_0602.jpg,False,False,False,True
Tr-no_0603.jpg,False,False,False,True
Tr-no_0604.jpg,False,False,False,True
Tr-no_0605.jpg,False,False,False,True
Tr-no_0606.jpg,False,False,False,True
Tr-no_0607.jpg,False,False,False,True
Tr-no_0608.jpg,False,False,False,True
Tr-no_0609.jpg,False,False,False,True
Tr-no_0610.jpg,False,False,False,True
Tr-no_0611.jpg,False,False,False,True
Tr-no_0612.jpg,False,False,False,True
Tr-no_0613.jpg,False,False,False,True
Tr-no_0614.jpg,False,False,False,True
Tr-no_0615.jpg,False,False,False,True
Tr-no_0616.jpg,False,False,False,True
Tr-no_0617.jpg,False,False,False,True
Tr-no_0618.jpg,False,False,False,True
Tr-no_0619.jpg,False,False,False,True
Tr-no_0620.jpg,False,False,False,True
Tr-no_0621.jpg,False,False,False,True
Tr-no_0622.jpg,False,False,False,True
Tr-no_0623.jpg,False,False,False,True
Tr-no_0624.jpg,False,False,False,True
Tr-no_0625.jpg,False,False,False,True
Tr-no_0626.jpg,False,False,False,True
Tr-no_0627.jpg,False,False,False,True
Tr-no_0628.jpg,False,False,False,True
Tr-no_0629.jpg,False,False,False,True
Tr-no_0630.jpg,False,False,False,True
Tr-no_0631.jpg,False,False,False,True
Tr-no_0632.jpg,False,False,False,True
Tr-no_0633.jpg,False,False,False,True
Tr-no_0634.jpg,False,False,False,True
Tr-no_0635.jpg,False,False,False,True
Tr-no_0636.jpg,False,False,False,True
Tr-no_0637.jpg,False,False,False,True
Tr-no_0638.jpg,False,False,False,True
Tr-no_0639.jpg,False,False,False,True
Tr-no_0640.jpg,False,False,False,True
Tr-no_0641.jpg,False,False,False,True
Tr-no_0642.jpg,False,False,False,True
Tr-no_0643.jpg,False,False,False,True
Tr-no_0644.jpg,False,False,False,True
Tr-no_0645.jpg,False,False,False,True
Tr-no_0646.jpg,False,False,False,True
Tr-no_0647.jpg,False,False,False,True
Tr-no_0648.jpg,False,False,False,True
Tr-no_0649.jpg,False,False,False,True
Tr-no_0650.jpg,False,False,False,True
Tr-no_0651.jpg,False,False,False,True
Tr-no_0652.jpg,False,False,False,True
Tr-no_0653.jpg,False,False,False,True
Tr-no_0654.jpg,False,False,False,True
Tr-no_0655.jpg,False,False,False,True
Tr-no_0656.jpg,False,False,False,True
Tr-no_0657.jpg,False,False,False,True
Tr-no_0658.jpg,False,False,False,True
Tr-no_0659.jpg,False,False,False,True
Tr-no_0660.jpg,False,False,False,True
Tr-no_0661.jpg,False,False,False,True
Tr-no_0662.jpg,False,False,False,True
Tr-no_0663.jpg,False,False,False,True
Tr-no_0664.jpg,False,False,False,True
Tr-no_0665.jpg,False,False,False,True
Tr-no_0666.jpg,False,False,False,True
Tr-no_0667.jpg,False,False,False,True
Tr-no_0668.jpg,False,False,False,True
Tr-no_0669.jpg,False,False,False,True
Tr-no_0670.jpg,False,False,False,True
Tr-no_0671.jpg,False,False,False,True
Tr-no_0672.jpg,False,False,False,True
Tr-no_0673.jpg,False,False,False,True
Tr-no_0674.jpg,False,False,False,True
Tr-no_0675.jpg,False,False,False,True
Tr-no_0676.jpg,False,False,False,True
Tr-no_0677.jpg,False,False,False,True
Tr-no_0678.jpg,False,False,False,True
Tr-no_0679.jpg,False,False,False,True
Tr-no_0680.jpg,False,False,False,True
Tr-no_0681.jpg,False,False,False,True
Tr-no_0682.jpg,False,False,False,True
Tr-no_0683.jpg,False,False,False,True
Tr-no_0684.jpg,False,False,False,True
Tr-no_0685.jpg,False,False,False,True
Tr-no_0686.jpg,False,False,False,True
Tr-no_0687.jpg,False,False,False,True
Tr-no_0688.jpg,False,False,False,True
Tr-no_0689.jpg,False,False,False,True
Tr-no_0690.jpg,False,False,False,True
Tr-no_0691.jpg,False,False,False,True
Tr-no_0692.jpg,False,False,False,True
Tr-no_0693.jpg,False,False,False,True
Tr-no_0694.jpg,False,False,False,True
Tr-no_0695.jpg,False,False,False,True
Tr-no_0696.jpg,False,False,False,True
Tr-no_0697.jpg,False,False,False,True
Tr-no_0698.jpg,False,False,False,True
Tr-no_0699.jpg,False,False,False,True
Tr-no_0700.jpg,False,False,False,True
Tr-no_0701.jpg,False,False,False,True
Tr-no_0702.jpg,False,False,False,True
Tr-no_0703.jpg,False,False,False,True
Tr-no_0704.jpg,False,False,False,True
Tr-no_0705.jpg,False,False,False,True
Tr-no_0706.jpg,False,False,False,True
Tr-no_0707.jpg,False,False,False,True
Tr-no_0708.jpg,False,False,False,True
Tr-no_0709.jpg,False,False,False,True
Tr-no_0710.jpg,False,False,False,True
Tr-no_0711.jpg,False,False,False,True
Tr-no_0712.jpg,False,False,False,True
Tr-no_0713.jpg,False,False,False,True
Tr-no_0714.jpg,False,False,False,True
Tr-no_0715.jpg,False,False,False,True
Tr-no_0716.jpg,False,False,False,True
Tr-no_0717.jpg,False,False,False,True
Tr-no_0718.jpg,False,False,False,True
Tr-no_0719.jpg,False,False,False,True
Tr-no_0720.jpg,False,False,False,True
Tr-no_0721.jpg,False,False,False,True
Tr-no_0722.jpg,False,False,False,True
Tr-no_0723.jpg,False,False,False,True
Tr-no_0724.jpg,False,False,False,True
Tr-no_0725.jpg,False,False,False,True
Tr-no_0726.jpg,False,False,False,True
Tr-no_0727.jpg,False,False,False,True
Tr-no_0728.jpg,False,False,False,True
Tr-no_0729.jpg,False,False,False,True
Tr-no_0730.jpg,False,False,False,True
Tr-no_0731.jpg,False,False,False,True
Tr-no_0732.jpg,False,False,False,True
Tr-no_0733.jpg,False,False,False,True
Tr-no_0734.jpg,False,False,False,True
Tr-no_0735.jpg,False,False,False,True
Tr-no_0736.jpg,False,False,False,True
Tr-no_0737.jpg,False,False,False,True
Tr-no_0738.jpg,False,False,False,True
Tr-no_0739.jpg,False,False,False,True
Tr-no_0740.jpg,False,False,False,True
Tr-no_0741.jpg,False,False,False,True
Tr-no_0742.jpg,False,False,False,True
Tr-no_0743.jpg,False,False,False,True
Tr-no_0744.jpg,False,False,False,True
Tr-no_0745.jpg,False,False,False,True
Tr-no_0746.jpg,False,False,False,True
Tr-no_0747.jpg,False,False,False,True
Tr-no_0748.jpg,False,False,False,True
Tr-no_0749.jpg,False,False,False,True
Tr-no_0750.jpg,False,False,False,True
Tr-no_0751.jpg,False,False,False,True
Tr-no_0752.jpg,False,False,False,True
Tr-no_0753.jpg,False,False,False,True
Tr-no_0754.jpg,False,False,False,True
Tr-no_0755.jpg,False,False,False,True
Tr-no_0756.jpg,False,False,False,True
Tr-no_0757.jpg,False,False,False,True
Tr-no_0758.jpg,False,False,False,True
Tr-no_0759.jpg,False,False,False,True
Tr-no_0760.jpg,False,False,False,True
Tr-no_0761.jpg,False,False,False,True
Tr-no_0762.jpg,False,False,False,True
Tr-no_0763.jpg,False,False,False,True
Tr-no_0764.jpg,False,False,False,True
Tr-no_0765.jpg,False,False,False,True
Tr-no_0766.jpg,False,False,False,True
Tr-no_0767.jpg,False,False,False,True
Tr-no_0768.jpg,False,False,False,True
Tr-no_0769.jpg,False,False,False,True
Tr-no_0770.jpg,False,False,False,True
Tr-no_0771.jpg,False,False,False,True
Tr-no_0772.jpg,False,False,False,True
Tr-no_0773.jpg,False,False,False,True
Tr-no_0774.jpg,False,False,False,True
Tr-no_0775.jpg,False,False,False,True
Tr-no_0776.jpg,False,False,False,True
Tr-no_0777.jpg,False,False,False,True
Tr-no_0778.jpg,False,False,False,True
Tr-no_0779.jpg,False,False,False,True
Tr-no_0780.jpg,False,False,False,True
Tr-no_0781.jpg,False,False,False,True
Tr-no_0782.jpg,False,False,False,True
Tr-no_0783.jpg,False,False,False,True
Tr-no_0784.jpg,False,False,False,True
Tr-no_0785.jpg,False,False,False,True
Tr-no_0786.jpg,False,False,False,True
Tr-no_0787.jpg,False,False,False,True
Tr-no_0788.jpg,False,False,False,True
Tr-no_0789.jpg,False,False,False,True
Tr-no_0790.jpg,False,False,False,True
Tr-no_0791.jpg,False,False,False,True
Tr-no_0792.jpg,False,False,False,True
Tr-no_0793.jpg,False,False,False,True
Tr-no_0794.jpg,False,False,False,True
Tr-no_0795.jpg,False,False,False,True
Tr-no_0796.jpg,False,False,False,True
Tr-no_0797.jpg,False,False,False,True
Tr-no_0798.jpg,False,False,False,True
Tr-no_0799.jpg,False,False,False,True
Tr-no_0800.jpg,False,False,False,True
Tr-no_0801.jpg,False,False,False,True
Tr-no_0802.jpg,False,False,False,True
Tr-no_0803.jpg,False,False,False,True
Tr-no_0804.jpg,False,False,False,True
Tr-no_0805.jpg,False,False,False,True
Tr-no_0806.jpg,False,False,False,True
Tr-no_0807.jpg,False,False,False,True
Tr-no_0808.jpg,False,False,False,True
Tr-no_0809.jpg,False,False,False,True
Tr-no_0810.jpg,False,False,False,True
Tr-no_0811.jpg,False,False,False,True
Tr-no_0812.jpg,False,False,False,True
Tr-no_0813.jpg,False,False,False,True
Tr-no_0814.jpg,False,False,False,True
Tr-no_0815.jpg,False,False,False,True
Tr-no_0816.jpg,False,False,False,True
Tr-no_0817.jpg,False,False,False,True
Tr-no_0818.jpg,False,False,False,True
Tr-no_0819.jpg,False,False,False,True
Tr-no_0820.jpg,False,False,False,True
Tr-no_0821.jpg,False,False,False,True
Tr-no_0822.jpg,False,False,False,True
Tr-no_0823.jpg,False,False,False,True
Tr-no_0824.jpg,False,False,False,True
Tr-no_0825.jpg,False,False,False,True
Tr-no_0826.jpg,False,False,False,True
Tr-no_0827.jpg,False,False,False,True
Tr-no_0828.jpg,False,False,False,True
Tr-no_0829.jpg,False,False,False,True
